Chain,Brand,Hotel,Confirm_No,Rez_Status_Desc,Status_Dt,Guest_Nm,Channel_Cd,Sec_Channel_Desc,Sub_Source,Sub_Src_CD,Location,Arrival_Dt,Depart_Dt,Nights_Qty,override_oversell,Room_Qty,Rate_Category_Name,Rate_Type_Code,Rez_Avg_Rate_Amt,Onshore_Rate_Type_Code,Onshore_Rez_Avg_Rate_Amt,Room_Type_Code,Record_Locator,Booker_Loyalty_Program_Level_List,Loyalty_Type,Loyalty_Program,Loyalty_Number,Loyalty_Level_Code,Loyalty_Level_Name,Loyalty_Points_Payment,Payment_Typ,VCC_Authorization_Amount,VCC_Currency_Code,VCC_Payment_Model,VCC_Card_Activation_Start,VCC_Card_Activation_End,Direct_Bill_Account_Number,Direct_Bill_Project_Number,Total_Points_Pymnt,Points_Refund,Total_Cash_Pymnt,Pay_At_Property,Cash_Refund,Total_Price_For_Adult,Total_Adult_Occupancy,Total_Price_For_Child_Age_Group1,Total_Child_Occupancy_For_Age_Group1,Total_Price_For_Child_Age_Group2,Total_Child_Occupancy_For_Age_Group2,Total_Price_For_Child_Age_Group3,Total_Child_Occupancy_For_Age_Group3,Total_Price_For_Child_Age_Group4,Total_Child_Occupancy_For_Age_Group4,Total_Price_For_Child_Age_Group5,Total_Child_Occupancy_For_Age_Group5,Total_Price_For_Child_Unknown_Age_Group,Total_Child_Occupancy_For_Unknown_Age_Group,Share_With,Channel_Connect_Confirm_NO,PMS_Confirm_Code,Original_Room_Type_Code,Original_Rm_Typ_Nm,Template_Code,Template_Name,Blacklist_Reason,Visa_Information,Installment_Amount,Number_of_Installments,Interest_Amount,Interest_Rate_Percentage,Total_Installment_Amount,Rate_Credential_ID,Trace_Date,Trace_Completion_Flag,Trace_Completion_Date,Trace_Text,RM_Upgrade_Reason_CD,ROOM_UPSELL,Room_To_Charge,Onhold_Duration,AutoCancel_ReleaseDateTime_ScheduledOrActual,Commission_Cd,Comm_Percent_Override_List,Coupon_Offer,Coupon_Discount_Total,Promotion,Promo_Discount,Maximum_Discount_Applied,Paynow_Discount,Fintech_Payment_Provider,Gift_Card_Paid,Gift_Card_Refund,Loyalty_Redemption_Reference,Award_Details
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG047355","Ignored","5/17/2026 5:16:51 AM","","WEB","Mobile","","","","5/17/2026 12:00:00 AM","5/19/2026 12:00:00 AM","2","No","1","Package","SUMUBER","152.500000","","","WSC","","","","","","","","No","","","","","","","","","0","","356.99","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG052973","Ignored","6/10/2026 1:37:49 PM","","WEB","Booking Engine","","","","7/23/2026 12:00:00 AM","7/26/2026 12:00:00 AM","3","No","1","Qualified Discount","DISWEB","126.333300","","","CSC","","","","","","","","No","","","","","","","","","0","","445.39","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG051301","Ignored","6/4/2026 9:29:04 AM","","WEB","Mobile","","goog","","6/11/2026 12:00:00 AM","6/13/2026 12:00:00 AM","2","No","1","Retail","BAR","224.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","521.08","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","meta","meta","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-112.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG046254","Ignored","5/13/2026 1:03:50 AM","","WEB","Mobile","","","","5/13/2026 12:00:00 AM","5/16/2026 12:00:00 AM","3","No","1","Discount","DISMBDAY","209.300000","","","CSC","","","","","","","","No","","","","","","","","","0","","731.02","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG050882","Ignored","6/2/2026 4:20:52 PM","","WEB","Booking Engine","","","","7/4/2026 12:00:00 AM","7/10/2026 12:00:00 AM","6","No","1","Qualified Discount","MEMBERONLY","131.066700","","","WSC","","","","","","","","No","","","","","","","","","0","","923.40","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-196.56","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045987","Ignored","5/12/2026 7:49:11 AM","","WEB","Mobile","","","","6/7/2026 12:00:00 AM","6/10/2026 12:00:00 AM","3","No","1","Discount","DISMBDAY","141.863300","","","CSC","","","","","","","","No","","","","","","","","","0","","498.87","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG046459","Ignored","5/13/2026 7:12:32 PM","","WEB","Booking Engine","","","","5/14/2026 12:00:00 AM","5/18/2026 12:00:00 AM","4","No","1","Discount","DISMBDAY","189.525000","","","CSC","","","","","","","","No","","","","","","","","","0","","883.92","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045673","Ignored","5/11/2026 10:35:10 AM","","WEB","Booking Engine","","","","6/19/2026 12:00:00 AM","6/21/2026 12:00:00 AM","2","No","1","Discount","DISBDAY","199.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","464.16","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045737","Ignored","5/11/2026 1:37:37 PM","","WEB","Booking Engine","","","","5/12/2026 12:00:00 AM","5/14/2026 12:00:00 AM","2","No","1","Discount","DISMBDAY","191.800000","","","CSC","","","","","","","","No","","","","","","","","","0","","447.18","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG046092","Ignored","5/12/2026 2:39:01 PM","","WEB","Booking Engine","","","","5/20/2026 12:00:00 AM","5/21/2026 12:00:00 AM","1","No","1","Discount","DISBDAY","179.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","209.13","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG051919","Ignored","6/6/2026 5:58:21 PM","","WEB","Booking Engine","","","","6/25/2026 12:00:00 AM","6/28/2026 12:00:00 AM","3","No","1","Retail","BAR","222.333300","","","CSC","","","","","","","","No","","","","","","","","","0","","775.89","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062369","Ignored","7/18/2026 9:59:50 AM","","WEB","Mobile","","","","7/30/2026 12:00:00 AM","8/3/2026 12:00:00 AM","4","No","1","Qualified Discount","DISLOSMEM","112.420000","","","CSC","","","","","","","","No","","","","","","","","","0","","530.01","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Stay Longer, Save More(DISLOS)","-61.32","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062422","Ignored","7/18/2026 4:28:20 PM","","WEB","Booking Engine","","goog_organic","","9/16/2026 12:00:00 AM","9/17/2026 12:00:00 AM","1","No","1","Discount","DISDIR","203.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","236.45","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","meta","meta","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062989","Ignored","7/21/2026 3:34:13 AM","","WEB","Booking Engine","","","","8/30/2026 12:00:00 AM","9/2/2026 12:00:00 AM","3","No","1","Qualified Discount","DISLOSMEM","98.213300","","","WSC","","","","","","","","No","","","","","","","","","0","","348.60","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Stay Longer, Save More(DISLOS)","-24.36","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048767","Ignored","5/23/2026 6:00:45 PM","","WEB","Booking Engine","","","","5/29/2026 12:00:00 AM","5/31/2026 12:00:00 AM","2","No","1","Retail","BAR","184.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","429.28","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-92.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048182","Ignored","5/20/2026 4:23:04 PM","","WEB","Mobile","","","","5/23/2026 12:00:00 AM","5/24/2026 12:00:00 AM","1","No","1","Retail","BAR","228.800000","","","CSC","","","","","","","","No","","","","","","","","","0","","266.05","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-57.20","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG046854","Ignored","5/15/2026 9:15:17 AM","","WEB","Mobile","","","","5/23/2026 12:00:00 AM","5/25/2026 12:00:00 AM","2","No","1","Discount","DISMBDAY","159.250000","","","CSC","","","","","","","","No","","","","","","","","","0","","372.49","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062971","Ignored","7/21/2026 2:12:46 AM","","WEB","Mobile","","","","7/21/2026 12:00:00 AM","7/22/2026 12:00:00 AM","1","No","1","Retail","BAR","119.000000","","","WSC","","","","","","","","No","","","","","","","","","0","","140.05","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG046021","Ignored","5/12/2026 10:50:30 AM","","WEB","Booking Engine","","","","6/22/2026 12:00:00 AM","6/26/2026 12:00:00 AM","4","No","1","Discount","DISMBDAY","178.675000","","","CSC","","","","","","","","No","","","","","","","","","0","","834.12","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG050090","Ignored","5/30/2026 12:32:20 PM","","WEB","Mobile","","","","6/1/2026 12:00:00 AM","6/4/2026 12:00:00 AM","3","No","1","Retail","BAR","169.066700","","","CSC","","","","","","","","No","","","","","","","","","0","","592.51","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-126.80","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG052492","Ignored","6/8/2026 6:28:54 PM","","WEB","Booking Engine","","","","8/12/2026 12:00:00 AM","8/15/2026 12:00:00 AM","3","No","1","Discount","ADV","112.666700","","","WSC","","","","","","","","No","","","","","","","","","0","","398.34","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045855","Ignored","5/11/2026 8:33:18 PM","","WEB","Booking Engine","","","","5/30/2026 12:00:00 AM","6/6/2026 12:00:00 AM","7","No","1","Discount","DISMBDAY","153.292900","","","WSC","","","","","","","","No","","","","","","","","","0","","1255.84","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG049889","Ignored","5/29/2026 8:01:27 PM","","WEB","Mobile","","","","12/23/2026 12:00:00 AM","12/27/2026 12:00:00 AM","4","No","1","Retail","BAR","224.000000","","","WSC","","","","","","","","No","","","","","","","","","0","","1042.16","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-224.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG047059","Ignored","5/15/2026 11:13:23 PM","","WEB","Booking Engine","","","","5/16/2026 12:00:00 AM","5/17/2026 12:00:00 AM","1","No","1","Discount","DISBDAY","259.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","300.93","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045980","Ignored","5/12/2026 7:18:22 AM","","WEB","Booking Engine","","","","5/12/2026 12:00:00 AM","5/13/2026 12:00:00 AM","1","No","1","Discount","DISMBDAY","191.800000","","","CSC","","","","","","","","No","","","","","","","","","0","","223.59","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG047566","Ignored","5/17/2026 11:55:27 PM","","WEB","Mobile","","","","1/13/2027 12:00:00 AM","1/14/2027 12:00:00 AM","1","No","1","Discount","DISMBDAY","112.700000","","","WSC","","","","","","","","No","","","","","","","","","0","","132.82","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045832","Ignored","5/11/2026 6:55:18 PM","","WEB","Mobile","","","","5/25/2026 12:00:00 AM","5/27/2026 12:00:00 AM","2","No","1","Discount","DISMBDAY","104.300000","","","WSC","","","","","","","","No","","","","","","","","","0","","246.38","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048666","Ignored","5/23/2026 12:47:58 AM","","WEB","Mobile","","","","5/23/2026 12:00:00 AM","5/24/2026 12:00:00 AM","1","No","1","Retail","BAR","208.800000","","","CSC","","","","","","","","No","","","","","","","","","0","","243.10","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-52.20","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG047352","Ignored","5/17/2026 4:17:16 AM","","WEB","Mobile","","","","5/27/2026 12:00:00 AM","5/30/2026 12:00:00 AM","3","No","1","Discount","DISMBDAY","126.230000","","","WSC","","","","","","","","No","","","","","","","","","0","","445.06","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG050451","Ignored","5/31/2026 10:07:18 PM","","WEB","Booking Engine","","","","5/31/2026 12:00:00 AM","6/1/2026 12:00:00 AM","1","No","1","Retail","BAR","84.800000","","","CSC","","","","","","","","No","","","","","","","","","0","","100.81","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-21.20","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG049097","Ignored","5/25/2026 11:05:40 PM","","WEB","Mobile","","","","7/7/2026 12:00:00 AM","7/8/2026 12:00:00 AM","1","No","1","Retail","BAR","159.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","186.18","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-39.80","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG049002","Ignored","5/25/2026 12:23:23 PM","","WEB","Mobile","","","","5/26/2026 12:00:00 AM","5/27/2026 12:00:00 AM","1","No","1","Retail","BAR","99.200000","","","CSC","","","","","","","","No","","","","","","","","","0","","117.33","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-24.80","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG050260","Ignored","5/31/2026 8:31:31 AM","","WEB","Mobile","","","","6/13/2026 12:00:00 AM","6/14/2026 12:00:00 AM","1","No","1","Retail","BAR","239.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","277.98","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-59.80","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG046483","Ignored","5/13/2026 8:23:19 PM","","WEB","Mobile","","","","5/16/2026 12:00:00 AM","5/17/2026 12:00:00 AM","1","No","1","Discount","DISMBDAY","226.800000","","","CSC","","","","","","","","No","","","","","","","","","0","","263.75","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG061744","Ignored","7/16/2026 1:02:13 AM","","WEB","Mobile","","","","8/15/2026 12:00:00 AM","8/18/2026 12:00:00 AM","3","No","1","Package","SUMUBER","125.666700","","","WSC","","","","","","","","No","","","","","","","","","0","","443.09","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
